Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
135,2,4,489,3,ACCELERATING,false,0,4,0,7,0,,,2,5,-36
136,2,4,492,3,ACCELERATING,false,0,4,0,7,0,,,2,5,-36
137,2,4,495,3,ACCELERATING,false,0,4,0,7,0,,,2,5,-36
138,2,4,498,3,ACCELERATING,false,0,4,0,7,0,,,2,5,-36
139,2,4,501,3,ACCELERATING,false,0,4,0,7,0,,,2,5,-36
140,2,4,504,3,ACCELERATING,false,0,4,0,7,0,,,2,5,-36
141,2,4,507,3,ACCELERATING,false,0,4,0,7,0,,,2,5,-36
142,2,4,510,0,HIT_MUD,false,0,5,0,7,0,,,2,5,-39
143,2,4,510,0,FIXED_CAR,false,0,3,0,7,0,,,2,5,-39
144,2,4,513,3,ACCELERATING,false,0,3,0,7,1,,,2,5,-35
145,2,4,519,6,ACCELERATING,false,0,3,0,7,1,,,2,5,-35
146,2,4,525,6,USED_LIZARD,false,0,3,0,7,0,,,2,5,-35
147,2,4,531,6,ACCELERATING,false,0,3,0,7,0,,,2,6,-31
148,2,4,537,3,HIT_MUD,false,0,4,0,7,0,,,2,6,-34
149,2,4,540,3,ACCELERATING,false,0,4,0,7,0,,,2,6,-34
150,2,4,543,0,HIT_MUD,false,0,5,0,7,0,,,2,6,-37
151,2,4,543,0,FIXED_CAR,false,0,3,0,7,0,,,2,6,-37
152,2,4,546,3,ACCELERATING,false,0,3,0,7,0,,,2,6,-37
153,2,4,552,3,HIT_MUD,false,0,4,0,7,0,,,2,6,-40
154,2,4,555,0,HIT_MUD,false,0,5,0,7,0,,,2,6,-46
155,2,4,555,0,FIXED_CAR,false,0,3,0,7,0,,,2,6,-46
156,2,4,558,3,ACCELERATING,false,0,3,0,7,0,,,2,6,-46
157,2,4,564,6,ACCELERATING,false,0,3,0,7,0,,,2,6,-46
158,2,4,570,6,ACCELERATING,false,0,3,0,7,0,,,3,6,-42
159,2,4,576,6,ACCELERATING,false,0,3,0,7,0,,,3,6,-42
160,2,4,582,6,ACCELERATING,false,0,3,0,8,0,,,3,7,-34
161,2,4,588,3,HIT_MUD,false,0,4,0,8,0,,,3,7,-37
162,2,4,591,0,HIT_MUD,false,0,5,0,8,0,,,3,7,-43
163,2,4,591,0,FIXED_CAR,false,0,3,0,8,0,,,3,7,-43
164,2,4,594,3,ACCELERATING,false,0,3,0,8,0,,,3,7,-43
165,2,4,600,3,HIT_MUD,false,0,4,0,8,0,,,3,8,-42
166,2,4,603,3,ACCELERATING,false,0,4,0,8,0,,,3,8,-42
167,2,4,606,0,HIT_WALL,false,0,5,0,8,0,,,3,8,-47
168,2,4,606,0,FIXED_CAR,false,0,3,0,8,0,,,3,8,-47
169,2,4,609,3,ACCELERATING,false,0,3,0,8,0,,,3,8,-47
170,2,4,615,6,ACCELERATING,false,0,3,0,8,0,,,3,8,-47
171,2,4,621,6,ACCELERATING,false,0,3,0,8,0,,,3,8,-47
172,2,4,627,6,ACCELERATING,false,0,3,0,8,0,,,3,8,-47
173,2,4,633,6,ACCELERATING,false,0,3,0,8,0,,,4,8,-43
174,2,4,639,6,ACCELERATING,false,0,3,0,8,0,,,4,8,-43
175,2,4,645,6,ACCELERATING,false,0,3,0,8,0,,,4,8,-43
176,2,4,651,6,ACCELERATING,false,0,3,0,8,0,,,4,8,-43
177,2,4,657,6,ACCELERATING,false,0,3,0,8,0,,,4,8,-43
178,2,4,663,6,ACCELERATING,false,0,3,0,8,0,,,4,8,-43
179,2,4,669,0,HIT_WALL,false,0,5,0,8,0,,,5,8,-47
180,2,4,669,0,FIXED_CAR,false,0,3,0,8,0,,,5,8,-47
181,2,4,672,3,ACCELERATING,false,0,3,0,8,0,,,5,8,-47
182,2,4,678,3,HIT_MUD,false,0,4,0,8,0,,,5,8,-50
183,2,4,681,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
184,2,4,684,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
185,2,4,687,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
186,2,4,690,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
187,2,4,693,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
188,2,4,696,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
189,2,4,699,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
190,2,4,702,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
191,2,4,705,3,ACCELERATING,false,0,4,0,8,0,,,5,8,-50
192,2,4,708,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
193,2,4,711,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
194,2,4,714,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
195,2,4,717,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
196,2,4,720,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
197,2,4,723,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
198,2,4,726,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
199,2,4,729,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
200,2,4,732,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
201,2,4,735,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
202,2,4,738,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
203,2,4,741,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
204,2,4,744,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
205,2,4,747,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
206,2,4,750,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
207,2,4,753,3,ACCELERATING,false,0,4,0,8,0,,,5,9,-46
208,2,4,756,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-42
209,2,4,759,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-42
210,2,4,762,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-42
211,2,4,765,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-42
212,2,4,768,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-42
213,2,4,771,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-42
214,2,4,774,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-42
215,2,4,777,0,HIT_MUD,false,0,5,1,8,0,,,5,9,-45
216,2,4,777,0,FIXED_CAR,false,0,3,1,8,0,,,5,9,-45
217,2,4,780,3,HIT_MUD,false,0,4,1,8,0,,,5,9,-48
218,2,4,783,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-48
219,2,4,786,3,ACCELERATING,false,0,4,1,8,0,,,5,9,-48
220,2,4,789,3,ACCELERATING,false,0,4,2,8,0,,,5,9,-44
221,2,4,792,0,HIT_WALL,false,0,5,2,8,0,,,5,9,-49
222,2,4,792,0,FIXED_CAR,false,0,3,2,8,0,,,5,9,-49
223,2,4,795,3,ACCELERATING,false,0,3,2,8,0,,,5,9,-49
224,2,4,801,6,ACCELERATING,false,0,3,3,8,0,,,5,9,-45
225,2,4,807,6,USED_BOOST,true,5,3,2,8,0,,,5,9,-41
226,2,4,813,6,USED_BOOST,true,5,3,1,8,0,,,5,9,-37
227,2,4,819,3,HIT_MUD,false,0,4,0,8,0,,,5,9,-36
228,2,4,822,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-32
229,2,4,825,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-32
230,2,4,828,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-32
231,2,4,831,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
232,2,4,834,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
233,2,4,837,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
234,2,4,840,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
235,2,4,843,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
236,2,4,846,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
237,2,4,849,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
238,2,4,852,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
239,2,4,855,3,ACCELERATING,false,0,4,1,8,0,,,6,9,-28
240,2,4,858,0,HIT_MUD,false,0,5,1,8,0,,,6,9,-31
241,2,4,858,0,FIXED_CAR,false,0,3,1,8,0,,,6,9,-31
242,2,4,861,3,ACCELERATING,false,0,3,1,8,0,,,6,9,-31
243,2,4,867,6,ACCELERATING,false,0,3,1,8,0,,,6,9,-31
244,2,4,873,6,USED_BOOST,true,5,3,0,8,0,,,6,9,-27
245,2,4,879,3,HIT_MUD,false,0,4,0,8,0,,,6,9,-30
246,2,4,882,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
247,2,4,885,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
248,2,4,888,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
249,2,4,891,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
250,2,4,894,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
251,2,4,897,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
252,2,4,900,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
253,2,4,903,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
254,2,4,906,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-30
255,2,4,909,0,HIT_MUD,false,0,5,0,8,0,,,6,9,-38
256,2,4,909,0,FIXED_CAR,false,0,3,0,8,0,,,6,9,-38
257,2,4,912,3,ACCELERATING,false,0,3,0,8,0,,,6,9,-38
258,2,4,918,3,HIT_MUD,false,0,4,0,8,0,,,6,9,-41
259,2,4,921,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-41
260,2,4,924,0,HIT_MUD,false,0,5,0,8,0,,,6,9,-44
261,2,4,924,0,FIXED_CAR,false,0,3,0,8,0,,,6,9,-44
262,2,4,927,3,ACCELERATING,false,0,3,0,8,0,,,7,9,-40
263,2,4,933,6,ACCELERATING,false,0,3,0,8,0,,,7,9,-40
264,2,4,939,6,ACCELERATING,false,0,3,0,8,0,,,7,9,-40
265,2,4,945,6,ACCELERATING,false,0,3,0,8,0,,,7,9,-40
266,2,4,951,6,ACCELERATING,false,0,3,0,8,0,,,7,9,-40
267,2,4,957,6,ACCELERATING,false,0,3,0,8,0,,,7,9,-40
268,2,4,963,6,ACCELERATING,false,0,3,0,8,0,,,7,10,-36
269,2,4,969,6,ACCELERATING,false,0,3,0,8,0,,,7,10,-36
270,2,4,975,0,HIT_MUD,false,0,5,1,8,0,,,7,10,-41
271,2,4,975,0,FIXED_CAR,false,0,3,1,8,0,,,7,10,-41
272,2,4,978,0,HIT_MUD,false,0,5,1,8,0,,,7,10,-50
273,2,4,978,0,FIXED_CAR,false,0,3,1,8,0,,,7,10,-50
274,2,4,981,3,ACCELERATING,false,0,3,1,8,0,,,7,10,-50
275,2,4,987,6,ACCELERATING,false,0,3,2,8,0,,,7,10,-46
276,2,4,993,0,HIT_MUD,false,0,5,1,8,0,,,7,10,-60
277,2,4,993,0,FIXED_CAR,false,0,3,1,8,0,,,7,10,-60
278,2,4,996,3,ACCELERATING,false,0,3,1,8,0,,,8,10,-56
279,2,4,1002,0,HIT_WALL,false,0,5,1,8,0,,,8,10,-61
280,2,4,1002,0,FIXED_CAR,false,0,3,1,8,0,,,8,10,-61
281,2,4,1005,3,ACCELERATING,false,0,3,1,8,0,,,8,11,-57
282,2,4,1011,6,ACCELERATING,false,0,3,1,8,0,,,8,12,-53
283,2,4,1017,6,USED_BOOST,true,5,3,0,8,0,,,8,12,-49
284,2,4,1023,3,HIT_MUD,false,0,4,0,8,0,,,8,12,-52
285,2,4,1026,3,ACCELERATING,false,0,4,0,8,0,,,8,12,-52
286,2,4,1029,3,ACCELERATING,false,0,4,0,8,0,,,8,12,-52
287,2,4,1032,3,ACCELERATING,false,0,4,0,8,0,,,8,12,-52
288,2,4,1035,0,HIT_MUD,false,0,5,0,8,0,,,8,12,-55
289,2,4,1035,0,FIXED_CAR,false,0,3,0,8,0,,,8,12,-55
290,2,4,1038,3,ACCELERATING,false,0,3,0,8,1,,,8,12,-51
291,2,4,1044,6,ACCELERATING,false,0,3,0,8,1,,,8,12,-51
292,2,4,1050,6,ACCELERATING,false,0,3,0,8,1,,,8,12,-51
293,2,4,1056,6,ACCELERATING,false,0,3,0,8,1,,,8,12,-51
294,2,4,1062,6,ACCELERATING,false,0,3,0,8,1,,,8,12,-51
295,2,4,1068,6,ACCELERATING,false,0,3,0,8,2,,,8,12,-47
296,2,4,1074,6,ACCELERATING,false,0,3,0,8,3,,,8,12,-43
297,2,4,1080,6,ACCELERATING,false,0,3,0,8,3,,,8,12,-43
298,2,4,1086,6,ACCELERATING,false,0,3,0,8,3,,,8,12,-43
299,2,4,1092,6,USED_LIZARD,false,0,3,0,9,2,,,8,12,-39
300,2,4,1098,6,USED_LIZARD,false,0,3,0,9,1,,,8,12,-39
301,2,4,1104,6,USED_LIZARD,false,0,3,0,9,0,,,8,12,-39
302,2,4,1110,6,ACCELERATING,false,0,3,0,9,0,,,8,12,-39
303,2,4,1116,0,HIT_MUD,false,0,5,0,9,0,,,8,12,-51
304,2,4,1116,0,FIXED_CAR,false,0,3,0,9,0,,,8,12,-51
305,2,4,1119,3,HIT_MUD,false,0,4,0,9,0,,,8,12,-54
306,2,4,1122,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
307,2,4,1125,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
308,2,4,1128,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
309,2,4,1131,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
310,2,4,1134,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
311,2,4,1137,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
312,2,4,1140,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
313,2,4,1143,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
314,2,4,1146,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-54
315,2,4,1149,0,HIT_MUD,false,0,5,0,9,0,,,8,12,-57
316,2,4,1149,0,FIXED_CAR,false,0,3,0,9,0,,,8,12,-57
317,2,4,1152,3,HIT_MUD,false,0,4,0,9,0,,,8,12,-60
318,2,4,1155,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-60
319,2,4,1158,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-60
320,2,4,1161,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-60
321,2,4,1164,0,HIT_MUD,false,0,5,0,9,0,,,8,12,-66
322,2,4,1164,0,FIXED_CAR,false,0,3,0,9,0,,,8,12,-66
323,2,4,1167,3,HIT_MUD,false,0,4,0,9,0,,,8,12,-69
324,2,4,1170,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-69
325,2,4,1173,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-69
326,2,4,1176,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-69
327,2,4,1179,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-69
328,2,4,1182,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-69
329,2,4,1185,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-69
330,2,4,1188,0,HIT_WALL,false,0,5,0,9,0,,,8,12,-74
331,2,4,1188,0,FIXED_CAR,false,0,3,0,9,0,,,8,12,-74
332,2,4,1191,3,ACCELERATING,false,0,3,0,9,0,,,8,12,-74
333,2,4,1197,3,HIT_MUD,false,0,4,0,9,0,,,8,12,-77
334,2,4,1200,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-77
335,2,4,1203,3,ACCELERATING,false,0,4,0,9,0,,,8,12,-77
336,2,4,1206,3,ACCELERATING,false,0,4,0,9,1,,,8,12,-73
337,2,4,1209,0,HIT_WALL,false,0,5,0,9,1,,,8,12,-78
338,2,4,1209,0,FIXED_CAR,false,0,3,0,9,1,,,8,12,-78
339,2,4,1212,3,ACCELERATING,false,0,3,0,9,1,,,8,12,-78
340,2,4,1218,6,ACCELERATING,false,0,3,0,9,1,,,8,12,-78
341,2,4,1224,6,USED_LIZARD,false,0,3,0,9,0,,,8,12,-78
342,2,4,1230,0,HIT_WALL,false,0,5,0,9,0,,,8,12,-83
343,2,4,1230,0,FIXED_CAR,false,0,3,0,9,0,,,8,12,-83
344,2,4,1233,3,HIT_MUD,false,0,4,1,9,0,,,8,12,-82
345,2,4,1236,3,ACCELERATING,false,0,4,1,9,0,,,8,12,-82
346,2,4,1239,3,ACCELERATING,false,0,4,1,9,0,,,8,12,-82
347,2,4,1242,3,ACCELERATING,false,0,4,1,9,0,,,8,12,-82
348,2,4,1245,3,ACCELERATING,false,0,4,1,9,0,,,8,12,-82
349,2,4,1248,3,ACCELERATING,false,0,4,1,9,0,,,8,12,-82
350,2,4,1251,3,ACCELERATING,false,0,4,1,9,0,,,8,12,-82
